symbol,buy_date,buy_price,buy_qty,sell_date,sell_price,sell_qty,pnl,holding_period_minutes,status
EO CE SOLARINDS 26Jun2025 18000,2025-06-19,21.0,75.0,2025-06-18,42.0,75.0,1575.0,1440.0,CLOSED
EO CE SOLARINDS 26Jun2025 18500,2025-06-13,40.1,225.0,2025-06-12,25.0,225.0,-3397.5000000000005,1440.0,CLOSED
EO CE SOLARINDS 26Jun2025 18500,2025-06-13,40.1,75.0,2025-06-12,25.0,75.0,-1132.5,1440.0,CLOSED
EO CE SOLARINDS 26Jun2025 18500,2025-06-19,10.35,75.0,2025-06-18,22.9,75.0,941.2499999999999,1440.0,CLOSED
EO CE SOLARINDS 26Jun2025 18500,2025-06-20,3.4,75.0,2025-06-18,22.9,75.0,1462.5,2880.0,CLOSED
EO CE SOLARINDS 31Jul2025 18500,2025-06-27,368.95,75.0,2025-06-27,339.9,75.0,-2178.750000000001,0.0,CLOSED
EO CE SOLARINDS 31Jul2025 20000,2025-07-21,5.35,75.0,2025-07-02,29.9,75.0,1841.2499999999998,27360.0,CLOSED
EO CE SOLARINDS 31Jul2025 20000,2025-07-31,0.1,75.0,2025-07-02,30.05,75.0,2246.25,41760.0,CLOSED
EO CE SRF 28Aug2025 3200,2025-08-20,5.55,200.0,2025-08-20,5.25,200.0,-59.999999999999964,0.0,CLOSED
EO CE SRF 28Aug2025 3200,2025-08-25,1.3,200.0,2025-08-20,5.25,200.0,790.0,7200.0,CLOSED
EO CE SRF 28Aug2025 3300,2025-08-07,5.95,200.0,2025-08-07,5.7,200.0,-50.0,0.0,CLOSED
EO CE SRF 30Sep2025 3000,2025-09-29,1.1,200.0,2025-09-29,2.9,200.0,359.99999999999994,0.0,CLOSED
EO CE SRF 30Sep2025 3000,2025-09-29,1.1,200.0,2025-09-29,2.9,200.0,359.99999999999994,0.0,CLOSED
EO CE SRF 31Jul2025 3400,2025-07-29,0.2,200.0,2025-07-25,1.7,200.0,300.0,5760.0,CLOSED
EO CE SRF 31Jul2025 3400,2025-07-29,0.2,200.0,2025-07-25,1.7,200.0,300.0,5760.0,CLOSED
EO CE SRF 31Jul2025 3400,2025-07-30,0.1,200.0,2025-07-25,1.7,200.0,320.0,7200.0,CLOSED
EO CE SRF 31Jul2025 3400,2025-07-30,0.1,200.0,2025-07-25,1.7,200.0,320.0,7200.0,CLOSED
EO CE SRF 31Jul2025 3500,2025-07-01,20.15,200.0,2025-06-25,14.0,200.0,-1229.9999999999998,8640.0,CLOSED
EO CE SRF 31Jul2025 3500,2025-07-01,20.15,200.0,2025-06-25,14.0,200.0,-1229.9999999999998,8640.0,CLOSED
EO CE TATACHEM 31Jul2025 980,2025-07-03,14.1,1300.0,2025-07-03,16.0,1300.0,2470.0000000000005,0.0,CLOSED
EO CE TATACHEM 31Jul2025 980,2025-07-03,15.2,1300.0,2025-07-03,16.4,1300.0,1559.999999999999,0.0,CLOSED
EO CE TATAELXSI 31Jul2025 6500,2025-07-11,40.1,100.0,2025-07-11,25.0,100.0,-1510.0000000000002,0.0,CLOSED
EO CE TATAELXSI 31Jul2025 6500,2025-07-14,54.85,100.0,2025-07-11,25.0,100.0,-2985.0,4320.0,CLOSED
EO CE TATAMOTORS 30Sep2025 740,2025-09-04,4.25,800.0,2025-09-04,5.05,800.0,639.9999999999999,0.0,CLOSED
EO CE TATAMOTORS 31Jul2025 690,2025-07-30,1.0,1600.0,2025-07-30,1.0,1600.0,0.0,0.0,CLOSED
EO CE TATASTEEL 28Aug2025 180,2025-08-12,0.2,5500.0,2025-08-01,0.25,5500.0,274.99999999999994,15840.0,CLOSED
EO CE TATASTEEL 28Aug2025 180,2025-08-22,0.05,5500.0,2025-08-01,0.25,5500.0,1100.0,30240.0,CLOSED
EO CE TATASTEEL 30Sep2025 185,2025-09-24,0.15,5500.0,2025-09-19,0.2,5500.0,275.0000000000001,7200.0,CLOSED
EO CE TITAN 26Jun2025 3700,2025-06-19,3.15,175.0,2025-06-19,3.7,175.0,96.25000000000004,0.0,CLOSED
EO CE TITAN 26Jun2025 3700,2025-06-20,2.05,175.0,2025-06-19,3.7,175.0,288.75000000000006,1440.0,CLOSED
EO CE TORNTPHARM 31Jul2025 3700,2025-06-27,16.2,250.0,2025-06-27,14.9,250.0,-324.9999999999997,0.0,CLOSED
EO CE TORNTPHARM 31Jul2025 3700,2025-06-30,22.5,250.0,2025-06-30,24.1,250.0,400.00000000000034,0.0,CLOSED
EO CE TORNTPHARM 31Jul2025 3700,2025-06-30,23.15,250.0,2025-06-30,20.05,250.0,-774.9999999999994,0.0,CLOSED
EO CE TORNTPHARM 31Jul2025 3800,2025-07-21,4.15,250.0,2025-06-30,12.9,250.0,2187.5,30240.0,CLOSED
EO CE TORNTPHARM 31Jul2025 3800,2025-07-25,7.1,250.0,2025-06-30,11.85,250.0,1187.5,36000.0,CLOSED
EO CE TRENT 26Jun2025 5900,2025-06-19,39.5,200.0,2025-06-19,38.0,200.0,-300.0,0.0,CLOSED
EO CE TRENT 26Jun2025 5900,2025-06-19,40.1,200.0,2025-06-19,44.9,200.0,959.9999999999994,0.0,CLOSED
EO CE TRENT 26Jun2025 6200,2025-06-19,6.2,100.0,2025-06-19,10.0,100.0,380.0,0.0,CLOSED
EO CE TRENT 26Jun2025 6200,2025-06-19,6.25,100.0,2025-06-19,10.0,100.0,375.0,0.0,CLOSED
EO CE TRENT 26Jun2025 6200,2025-06-19,6.2,100.0,2025-06-19,10.0,100.0,380.0,0.0,CLOSED
EO CE TRENT 26Jun2025 6200,2025-06-20,5.25,100.0,2025-06-19,10.0,100.0,475.0,1440.0,CLOSED
EO CE TRENT 26Jun2025 6300,2025-06-24,14.1,200.0,2025-06-24,21.95,200.0,1570.0,0.0,CLOSED
EO CE TRENT 28Aug2025 5800,2025-08-22,6.2,100.0,2025-08-22,9.9,100.0,370.0,0.0,CLOSED
EO CE TRENT 28Aug2025 5800,2025-08-22,6.2,100.0,2025-08-22,7.9,100.0,170.00000000000003,0.0,CLOSED
EO CE TRENT 28Aug2025 5800,2025-08-22,7.1,100.0,2025-08-22,7.9,100.0,80.00000000000007,0.0,CLOSED
EO CE TRENT 28Aug2025 5900,2025-08-07,21.1,100.0,2025-08-07,20.0,100.0,-110.00000000000014,0.0,CLOSED
EO CE TRENT 28Aug2025 6000,2025-08-11,16.15,100.0,2025-08-07,20.7,100.0,455.00000000000006,5760.0,CLOSED
EO CE TRENT 28Aug2025 6000,2025-08-11,16.15,100.0,2025-08-07,20.0,100.0,385.0000000000001,5760.0,CLOSED
EO CE TRENT 28Aug2025 6000,2025-08-11,16.15,200.0,2025-08-07,18.3,200.0,430.00000000000045,5760.0,CLOSED
EO CE TRENT 31Jul2025 6400,2025-07-21,3.35,100.0,2025-07-04,25.95,100.0,2260.0,24480.0,CLOSED
EO CE TRENT 31Jul2025 6400,2025-07-30,0.1,100.0,2025-07-04,25.95,100.0,2585.0,37440.0,CLOSED
EO CE TRENT 31Jul2025 6500,2025-07-04,22.1,100.0,2025-07-04,16.5,100.0,-560.0000000000001,0.0,CLOSED
EO CE TRENT 31Jul2025 6500,2025-07-04,22.1,100.0,2025-07-04,16.5,100.0,-560.0000000000001,0.0,CLOSED
EO CE TRENT 31Jul2025 6500,2025-07-04,30.1,100.0,2025-07-04,27.35,100.0,-275.0,0.0,CLOSED
EO CE TRENT 31Jul2025 6500,2025-07-21,2.65,100.0,2025-07-04,28.5,100.0,2585.0,24480.0,CLOSED
EO CE TRENT 31Jul2025 6500,2025-07-30,0.1,100.0,2025-07-04,28.0,100.0,2790.0,37440.0,CLOSED
EO CE TRENT 31Jul2025 6500,2025-07-30,0.1,100.0,2025-07-04,30.15,100.0,3004.9999999999995,37440.0,CLOSED
EO CE TVSMOTOR 26Jun2025 2900,2025-06-18,14.1,700.0,2025-06-18,13.9,700.0,-139.9999999999995,0.0,CLOSED
EO CE TVSMOTOR 26Jun2025 2900,2025-06-18,12.1,350.0,2025-06-18,15.9,350.0,1330.0000000000002,0.0,CLOSED
EO CE TVSMOTOR 26Jun2025 2900,2025-06-18,12.1,350.0,2025-06-18,15.9,350.0,1330.0000000000002,0.0,CLOSED
EO CE TVSMOTOR 28Aug2025 3200,2025-08-04,11.3,350.0,2025-08-04,11.05,350.0,-87.5,0.0,CLOSED
EO CE ULTRACEMCO 28Aug2025 13500,2025-08-19,16.05,50.0,2025-08-19,9.9,50.0,-307.5,0.0,CLOSED
EO CE UNIONBANK 31Jul2025 165,2025-07-16,0.6,4425.0,2025-07-09,0.45,4425.0,-663.7499999999999,10080.0,CLOSED
EO CE UNIONBANK 31Jul2025 165,2025-07-16,0.6,4425.0,2025-07-09,0.45,4425.0,-663.7499999999999,10080.0,CLOSED
EO CE VBL 30Sep2025 550,2025-09-25,0.05,1025.0,2025-09-05,0.9,1025.0,871.25,28800.0,CLOSED
EO CE VBL 31Jul2025 550,2025-07-30,0.4,1025.0,2025-07-30,0.85,1025.0,461.24999999999994,0.0,CLOSED
EO CE VBL 31Jul2025 550,2025-07-30,0.4,1025.0,2025-07-30,0.9,1025.0,512.5,0.0,CLOSED
EO CE VOLTAS 26Jun2025 1360,2025-06-18,3.1,300.0,2025-06-18,2.9,300.0,-60.00000000000006,0.0,CLOSED
EO CE WIPRO 31Jul2025 275,2025-07-28,0.1,3000.0,2025-07-21,0.6,3000.0,1500.0,10080.0,CLOSED
EO CE WIPRO 31Jul2025 280,2025-07-24,0.2,3000.0,2025-07-18,0.9,3000.0,2100.0,8640.0,CLOSED
EO CE WIPRO 31Jul2025 280,2025-07-24,0.2,3000.0,2025-07-18,0.8,3000.0,1800.0000000000002,8640.0,CLOSED
EO CE WIPRO 31Jul2025 280,2025-07-28,0.05,3000.0,2025-07-18,0.8,3000.0,2250.0,14400.0,CLOSED
EO CE WIPRO 31Jul2025 280,2025-07-28,0.05,3000.0,2025-07-18,0.85,3000.0,2400.0,14400.0,CLOSED
EO PE ABB 30Sep2025 4500,2025-09-30,0.05,125.0,2025-09-01,8.0,125.0,993.75,41760.0,CLOSED
EO PE BANKBARODA 26Jun2025 220,2025-06-12,0.4,5850.0,2025-06-09,0.3,5850.0,-585.0000000000002,4320.0,CLOSED
EO PE COLPAL 28Aug2025 2100,2025-08-25,0.25,225.0,2025-08-18,2.15,225.0,427.5,10080.0,CLOSED
EO PE COLPAL 28Aug2025 2100,2025-08-25,0.25,225.0,2025-08-18,2.15,225.0,427.5,10080.0,CLOSED
EO PE COLPAL 28Aug2025 2100,2025-08-25,0.25,225.0,2025-08-18,2.15,225.0,427.5,10080.0,CLOSED
EO PE COLPAL 28Aug2025 2100,2025-08-25,0.25,225.0,2025-08-18,2.15,225.0,427.5,10080.0,CLOSED
EO PE COLPAL 28Aug2025 2160,2025-08-25,0.35,225.0,2025-08-18,5.85,225.0,1237.5,10080.0,CLOSED
EO PE COLPAL 28Aug2025 2160,2025-08-25,0.35,225.0,2025-08-18,5.9,225.0,1248.7500000000002,10080.0,CLOSED
EO PE COLPAL 28Aug2025 2180,2025-08-25,0.35,225.0,2025-08-19,4.95,225.0,1035.0000000000002,8640.0,CLOSED
EO PE COLPAL 28Oct2025 2000,,0.0,450.0,2025-09-30,4.9,450.0,2205.0,0.0,OPEN
EO PE COLPAL 28Oct2025 2100,,0.0,450.0,2025-09-26,12.0,450.0,5400.0,0.0,OPEN
EO PE COLPAL 30Sep2025 2100,2025-09-30,0.05,225.0,2025-09-04,1.8,225.0,393.75,37440.0,CLOSED
EO PE COLPAL 30Sep2025 2100,2025-09-30,0.05,225.0,2025-09-04,1.8,225.0,393.75,37440.0,CLOSED
EO PE COLPAL 30Sep2025 2160,2025-09-26,2.5,900.0,2025-08-25,8.9,900.0,5760.0,46080.0,CLOSED
EO PE COLPAL 30Sep2025 2160,2025-09-30,0.05,225.0,2025-09-04,2.7,225.0,596.2500000000001,37440.0,CLOSED
EO PE COLPAL 30Sep2025 2160,2025-09-30,0.05,225.0,2025-09-04,2.7,225.0,596.2500000000001,37440.0,CLOSED
EO PE COLPAL 30Sep2025 2160,2025-09-30,0.05,225.0,2025-09-05,3.9,225.0,866.25,36000.0,CLOSED
EO PE COLPAL 30Sep2025 2160,2025-09-30,0.05,225.0,2025-09-05,3.9,225.0,866.25,36000.0,CLOSED
EO PE COLPAL 30Sep2025 2240,2025-09-26,23.6,225.0,2025-09-12,8.9,225.0,-3307.5000000000005,20160.0,CLOSED
EO PE COLPAL 30Sep2025 2240,2025-09-26,24.1,225.0,2025-09-12,8.9,225.0,-3420.0000000000005,20160.0,CLOSED
EO PE COLPAL 31Jul2025 2160,2025-07-22,2.05,225.0,2025-06-26,8.5,225.0,1451.25,37440.0,CLOSED
EO PE COLPAL 31Jul2025 2160,2025-07-22,2.05,225.0,2025-06-26,8.5,225.0,1451.25,37440.0,CLOSED
EO PE COLPAL 31Jul2025 2160,2025-07-22,2.05,225.0,2025-06-26,8.4,225.0,1428.7500000000002,37440.0,CLOSED
EO PE COLPAL 31Jul2025 2160,2025-07-22,2.05,225.0,2025-06-26,8.4,225.0,1428.7500000000002,37440.0,CLOSED
EO PE COLPAL 31Jul2025 2160,2025-07-25,2.85,675.0,2025-07-22,1.4,675.0,-978.7500000000001,4320.0,CLOSED
EO PE COLPAL 31Jul2025 2160,2025-07-25,2.85,225.0,2025-07-22,1.4,225.0,-326.25000000000006,4320.0,CLOSED
EO PE COLPAL 31Jul2025 2200,2025-07-22,3.05,225.0,2025-07-08,4.05,225.0,225.0,20160.0,CLOSED
EO PE COLPAL 31Jul2025 2200,2025-07-23,5.0,225.0,2025-07-22,2.7,225.0,-517.5,1440.0,CLOSED
EO PE DABUR 28Aug2025 490,2025-08-26,0.2,1250.0,2025-08-20,0.3,1250.0,124.99999999999997,8640.0,CLOSED
EO PE DABUR 28Aug2025 490,2025-08-26,0.2,1250.0,2025-08-20,0.3,1250.0,124.99999999999997,8640.0,CLOSED
EO PE DABUR 30Sep2025 460,2025-09-19,0.15,1250.0,2025-08-29,1.05,1250.0,1125.0,30240.0,CLOSED
EO PE DABUR 30Sep2025 470,2025-09-25,0.05,1250.0,2025-08-22,1.25,1250.0,1500.0,48960.0,CLOSED
EO PE DABUR 30Sep2025 490,2025-09-26,1.5,1250.0,2025-09-04,0.5,1250.0,-1250.0,31680.0,CLOSED
EO PE DABUR 31Jul2025 420,2025-07-14,0.15,2500.0,2025-06-23,1.3,2500.0,2875.0000000000005,30240.0,CLOSED
EO PE DABUR 31Jul2025 420,2025-07-14,0.15,2500.0,2025-06-23,1.3,2500.0,2875.0000000000005,30240.0,CLOSED
EO PE DABUR 31Jul2025 430,2025-07-14,0.15,2500.0,2025-06-26,1.2,2500.0,2625.0,25920.0,CLOSED
EO PE HAL 28Aug2025 4300,2025-08-26,7.9,150.0,2025-08-25,4.0,150.0,-585.0,1440.0,CLOSED
EO PE HAL 30Sep2025 3800,2025-08-26,9.75,150.0,2025-08-22,7.9,150.0,-277.49999999999994,5760.0,CLOSED
EO PE HAL 31Jul2025 4000,2025-07-25,1.2,150.0,2025-06-26,11.05,150.0,1477.5000000000002,41760.0,CLOSED
EO PE HAL 31Jul2025 4000,2025-07-25,1.2,150.0,2025-06-26,9.9,150.0,1305.0000000000002,41760.0,CLOSED
EO PE HAL 31Jul2025 4000,2025-07-31,0.05,150.0,2025-06-26,9.9,150.0,1477.5,50400.0,CLOSED
EO PE HAL 31Jul2025 4000,2025-07-31,0.05,150.0,2025-06-26,11.1,150.0,1657.4999999999998,50400.0,CLOSED
EO PE HAL 31Jul2025 4300,2025-07-25,4.4,150.0,2025-07-01,9.9,150.0,825.0,34560.0,CLOSED
EO PE HINDUNILVR 28Aug2025 2300,2025-08-01,3.6,600.0,2025-08-01,2.9,600.0,-420.0000000000001,0.0,CLOSED
EO PE HINDUNILVR 28Aug2025 2300,2025-08-08,2.6,300.0,2025-08-01,2.9,300.0,89.99999999999994,10080.0,CLOSED
EO PE HINDUNILVR 28Aug2025 2300,2025-08-08,2.6,300.0,2025-08-01,2.9,300.0,89.99999999999994,10080.0,CLOSED
EO PE HINDUNILVR 28Aug2025 2300,2025-08-25,0.1,300.0,2025-08-18,0.85,300.0,225.0,10080.0,CLOSED
EO PE HINDUNILVR 28Aug2025 2300,2025-08-25,0.1,300.0,2025-08-18,0.85,300.0,225.0,10080.0,CLOSED
EO PE HINDUNILVR 28Aug2025 2300,2025-08-25,0.1,300.0,2025-08-18,0.85,300.0,225.0,10080.0,CLOSED
EO PE HINDUNILVR 28Aug2025 2300,2025-08-25,0.1,300.0,2025-08-18,0.85,300.0,225.0,10080.0,CLOSED
EO PE HINDUNILVR 31Jul2025 2100,2025-07-22,0.1,300.0,2025-06-24,3.75,300.0,1095.0,40320.0,CLOSED
EO PE HINDUNILVR 31Jul2025 2100,2025-07-22,0.1,300.0,2025-06-24,3.75,300.0,1095.0,40320.0,CLOSED
EO PE HINDUNILVR 31Jul2025 2100,2025-07-22,0.1,300.0,2025-06-24,3.9,300.0,1140.0,40320.0,CLOSED
EO PE HINDUNILVR 31Jul2025 2100,2025-07-25,0.05,300.0,2025-06-24,3.9,300.0,1155.0,44640.0,CLOSED
EO PE HINDUNILVR 31Jul2025 2100,2025-07-25,0.05,600.0,2025-06-26,3.9,600.0,2310.0,41760.0,CLOSED
EO PE HINDZINC 30Sep2025 380,2025-09-26,0.5,1225.0,2025-09-01,1.1,1225.0,735.0000000000001,36000.0,CLOSED
EO PE HINDZINC 30Sep2025 380,2025-09-26,0.5,1225.0,2025-09-01,1.1,1225.0,735.0000000000001,36000.0,CLOSED
EO PE HUDCO 31Jul2025 220,2025-06-27,3.5,2775.0,2025-06-27,2.95,2775.0,-1526.2499999999995,0.0,CLOSED
EO PE MARICO 30Sep2025 660,2025-09-26,0.15,1200.0,2025-09-17,0.9,1200.0,900.0,12960.0,CLOSED
EO PE NCC 26Jun2025 220,2025-06-12,1.5,1775.0,2025-06-10,0.95,1775.0,-976.2500000000001,2880.0,CLOSED
EO PE NCC 26Jun2025 220,2025-06-12,1.5,1775.0,2025-06-10,0.95,1775.0,-976.2500000000001,2880.0,CLOSED
EO PE NESTLEIND 28Aug2025 1100,2025-08-28,0.05,2000.0,2025-08-18,1.4,2000.0,2699.9999999999995,14400.0,CLOSED
EO PE NESTLEIND 30Sep2025 1050,2025-09-19,0.2,500.0,2025-08-29,1.8,500.0,800.0,30240.0,CLOSED
IO CE BANKNIFTY 26Jun2025 56000,2025-06-19,311.15,30.0,2025-06-19,331.1,30.0,598.5000000000014,0.0,CLOSED
IO CE BANKNIFTY 26Jun2025 57000,2025-06-20,52.1,30.0,2025-06-20,49.9,30.0,-66.00000000000009,0.0,CLOSED
IO CE BANKNIFTY 26Jun2025 59000,2025-06-18,12.6,30.0,2025-06-16,20.95,30.0,250.5,2880.0,CLOSED
IO CE BANKNIFTY 26Jun2025 59000,2025-06-19,10.85,60.0,2025-06-16,20.95,60.0,606.0,4320.0,CLOSED
IO CE BANKNIFTY 26Jun2025 61000,2025-06-06,32.1,90.0,2025-06-02,32.0,90.0,-9.000000000000128,5760.0,CLOSED
IO CE BANKNIFTY 31Jul2025 58000,2025-07-31,0.1,35.0,2025-07-29,15.0,35.0,521.5,2880.0,CLOSED
IO CE BANKNIFTY 31Jul2025 58000,2025-07-31,0.1,35.0,2025-07-29,16.4,35.0,570.4999999999999,2880.0,CLOSED
IO CE BANKNIFTY 31Jul2025 59000,2025-07-01,314.1,35.0,2025-07-01,298.9,35.0,-532.0000000000016,0.0,CLOSED
IO CE BANKNIFTY 31Jul2025 59500,2025-07-18,18.5,35.0,2025-07-18,20.85,35.0,82.25000000000006,0.0,CLOSED
IO CE BANKNIFTY 31Jul2025 61000,2025-07-04,30.1,35.0,2025-07-04,26.0,35.0,-143.50000000000006,0.0,CLOSED
IO CE BANKNIFTY 31Jul2025 61000,2025-07-04,30.1,35.0,2025-07-04,26.0,35.0,-143.50000000000006,0.0,CLOSED
IO CE MIDCPNIFTY 26Jun2025 13100,2025-06-19,40.1,120.0,2025-06-19,50.25,120.0,1217.9999999999998,0.0,CLOSED
IO CE MIDCPNIFTY 26Jun2025 13300,2025-06-18,33.3,120.0,2025-06-18,38.6,120.0,636.0000000000005,0.0,CLOSED
IO CE MIDCPNIFTY 26Jun2025 13400,2025-06-18,20.3,120.0,2025-06-18,24.9,120.0,551.9999999999998,0.0,CLOSED
IO CE MIDCPNIFTY 26Jun2025 13500,2025-06-19,5.7,120.0,2025-06-18,11.6,120.0,707.9999999999999,1440.0,CLOSED
IO CE MIDCPNIFTY 26Jun2025 14000,2025-06-18,3.1,120.0,2025-06-17,3.9,120.0,95.99999999999997,1440.0,CLOSED
IO CE MIDCPNIFTY 28Aug2025 13300,2025-08-14,17.15,140.0,2025-08-14,19.0,140.0,259.0000000000002,0.0,CLOSED
IO CE MIDCPNIFTY 28Aug2025 13500,2025-08-07,19.15,140.0,2025-08-06,19.9,140.0,105.0,1440.0,CLOSED
IO CE MIDCPNIFTY 28Aug2025 14000,2025-08-28,0.05,140.0,2025-08-01,9.9,140.0,1379.0,38880.0,CLOSED
IO CE MIDCPNIFTY 30Sep2025 13400,2025-09-30,0.05,280.0,2025-09-26,1.9,280.0,518.0,5760.0,CLOSED
IO CE MIDCPNIFTY 30Sep2025 13700,2025-09-30,0.05,280.0,2025-09-24,1.8,280.0,490.0,8640.0,CLOSED
IO CE MIDCPNIFTY 30Sep2025 13900,2025-09-30,0.05,140.0,2025-09-19,2.9,140.0,399.0,15840.0,CLOSED
IO CE MIDCPNIFTY 30Sep2025 14000,2025-09-30,0.05,280.0,2025-09-11,5.4,280.0,1498.0000000000002,27360.0,CLOSED
IO CE MIDCPNIFTY 31Jul2025 13100,2025-07-30,17.5,140.0,2025-07-30,14.9,140.0,-363.99999999999994,0.0,CLOSED
IO CE MIDCPNIFTY 31Jul2025 13100,2025-07-30,17.5,140.0,2025-07-30,19.9,140.0,335.9999999999998,0.0,CLOSED
IO CE MIDCPNIFTY 31Jul2025 13500,2025-07-22,32.0,140.0,2025-07-22,41.9,140.0,1385.9999999999998,0.0,CLOSED
IO CE MIDCPNIFTY 31Jul2025 13500,2025-07-24,16.15,140.0,2025-07-24,21.85,140.0,798.0000000000005,0.0,CLOSED
IO CE MIDCPNIFTY 31Jul2025 13500,2025-07-24,16.15,140.0,2025-07-24,22.15,140.0,840.0,0.0,CLOSED
IO CE MIDCPNIFTY 31Jul2025 13500,2025-07-31,0.05,140.0,2025-07-31,0.9,140.0,119.0,0.0,CLOSED
IO CE MIDCPNIFTY 31Jul2025 13500,2025-07-31,0.05,420.0,2025-07-31,0.9,420.0,357.0,0.0,CLOSED
IO CE MIDCPNIFTY 31Jul2025 14200,2025-07-31,0.05,140.0,2025-07-08,19.5,140.0,2723.0,33120.0,CLOSED
IO CE MIDCPNIFTY 31Jul2025 14500,2025-07-29,0.95,140.0,2025-07-08,8.9,140.0,1113.0,30240.0,CLOSED
IO CE NIFTY 02Sep2025 24750,,0.0,225.0,2025-09-02,1.8,225.0,405.0,0.0,OPEN
IO CE NIFTY 02Sep2025 24750,,0.0,75.0,2025-09-02,1.8,75.0,135.0,0.0,OPEN
IO CE NIFTY 02Sep2025 24800,,0.0,300.0,2025-09-02,1.6,300.0,480.0,0.0,OPEN
IO CE NIFTY 02Sep2025 25400,,0.0,150.0,2025-08-29,1.7,150.0,255.0,0.0,OPEN
IO CE NIFTY 02Sep2025 25400,,0.0,150.0,2025-08-29,1.7,150.0,255.0,0.0,OPEN
IO CE NIFTY 03Apr2025 24000,2025-04-02,1.4,75.0,2025-04-02,1.35,75.0,-3.7499999999999867,0.0,CLOSED
IO CE NIFTY 03Jul2025 25600,2025-07-02,22.95,150.0,2025-07-02,24.85,150.0,285.00000000000034,0.0,CLOSED
IO CE NIFTY 03Jul2025 25600,2025-07-02,22.95,150.0,2025-07-02,19.85,150.0,-464.99999999999966,0.0,CLOSED
IO CE NIFTY 03Jul2025 25700,2025-07-02,12.15,150.0,2025-07-02,25.9,150.0,2062.4999999999995,0.0,CLOSED
IO CE NIFTY 03Jul2025 25700,2025-07-03,10.05,150.0,2025-07-03,7.55,150.0,-375.0000000000001,0.0,CLOSED
IO CE NIFTY 03Jul2025 25700,2025-07-03,10.05,75.0,2025-07-03,2.9,75.0,-536.25,0.0,CLOSED
IO CE NIFTY 03Jul2025 25700,2025-07-03,9.1,75.0,2025-07-03,6.9,75.0,-164.99999999999994,0.0,CLOSED
IO CE NIFTY 03Jul2025 25700,2025-07-03,9.1,75.0,2025-07-03,4.4,75.0,-352.49999999999994,0.0,CLOSED
IO CE NIFTY 03Jul2025 25700,,0.0,75.0,2025-07-03,7.55,75.0,566.25,0.0,OPEN
IO CE NIFTY 03Jul2025 25700,,0.0,75.0,2025-07-03,7.55,75.0,566.25,0.0,OPEN
IO CE NIFTY 03Jul2025 25800,2025-06-30,46.2,75.0,2025-06-30,54.0,75.0,584.9999999999998,0.0,CLOSED
IO CE NIFTY 03Jul2025 25800,2025-07-01,18.15,150.0,2025-07-01,23.9,150.0,862.5,0.0,CLOSED
IO CE NIFTY 03Jul2025 25800,,0.0,150.0,2025-07-02,9.9,150.0,1485.0,0.0,OPEN
IO CE NIFTY 03Jul2025 25900,2025-06-26,26.1,75.0,2025-06-25,12.8,75.0,-997.5,1440.0,CLOSED
IO CE NIFTY 03Jul2025 25900,2025-06-26,26.1,75.0,2025-06-25,12.8,75.0,-997.5,1440.0,CLOSED
IO CE NIFTY 03Jul2025 25900,2025-06-26,26.1,75.0,2025-06-25,12.8,75.0,-997.5,1440.0,CLOSED
IO CE NIFTY 03Jul2025 25900,2025-06-26,40.1,225.0,2025-06-26,34.0,225.0,-1372.5000000000002,0.0,CLOSED
IO CE NIFTY 03Jul2025 26000,,0.0,150.0,2025-07-01,13.25,150.0,1987.5,0.0,OPEN
IO CE NIFTY 03Jul2025 26000,,0.0,75.0,2025-07-01,13.25,75.0,993.75,0.0,OPEN
IO CE NIFTY 03Jul2025 26000,,0.0,75.0,2025-07-01,13.25,75.0,993.75,0.0,OPEN
IO CE NIFTY 03Jul2025 26100,,0.0,150.0,2025-06-30,10.9,150.0,1635.0,0.0,OPEN
IO CE NIFTY 03Jul2025 26100,,0.0,75.0,2025-06-30,10.9,75.0,817.5,0.0,OPEN
IO CE NIFTY 03Jul2025 26200,,0.0,150.0,2025-06-30,7.55,150.0,1132.5,0.0,OPEN
IO CE NIFTY 05Jun2025 25200,,0.0,300.0,2025-06-04,5.1,300.0,1530.0,0.0,OPEN
IO CE NIFTY 07Aug2025 24900,2025-08-07,1.95,75.0,2025-08-07,1.9,75.0,-3.7500000000000036,0.0,CLOSED
IO CE NIFTY 07Aug2025 24900,2025-08-07,1.95,75.0,2025-08-07,1.95,75.0,0.0,0.0,CLOSED
IO CE NIFTY 07Aug2025 24900,2025-08-07,1.95,75.0,2025-08-07,1.95,75.0,0.0,0.0,CLOSED
IO CE NIFTY 07Aug2025 24900,,0.0,300.0,2025-08-07,1.95,300.0,585.0,0.0,OPEN
IO CE NIFTY 07Aug2025 25200,2025-08-04,9.4,75.0,2025-08-04,10.0,75.0,44.99999999999997,0.0,CLOSED
IO CE NIFTY 07Aug2025 25200,2025-08-06,2.1,75.0,2025-08-04,10.0,75.0,592.5,2880.0,CLOSED
IO CE NIFTY 07Aug2025 25200,2025-08-06,2.1,225.0,2025-08-05,4.9,225.0,630.0000000000001,1440.0,CLOSED
IO CE NIFTY 07Aug2025 25200,2025-08-06,2.1,75.0,2025-08-05,4.9,75.0,210.00000000000003,1440.0,CLOSED
IO CE NIFTY 07Aug2025 25300,2025-08-05,3.25,75.0,2025-08-04,6.85,75.0,270.0,1440.0,CLOSED
